471,467,454,1152,465,2783,359,2411,302,455,472,461,1250,609,2395,2407,2387,9453,2390
487,2505,491,499,492,1438,2523,820,2696,498,500,484,485,2740,486,805,1019,7998,2531
1|2523|72.2335|9.30294||
1|7998|47.0864|38.9765|2407|455
1|7998|44.5717|38.9765||
1|1019|9.36581|-23.3882||
1|1019|-0.693016|-24.8971||
0|455|-37.4077|-18.8618||
1|1019|-24.8342|-32.4412||
0|455|-66.0754|-15.3412||
1|1019|-64.0636|-15.8441||
0|9453|-68.5901|-22.8853|2411,455|465,454
1|2531|-68.5901|-22.8853||
0|9453|-68.5901|-21.3765||
1|2531|-69.093|-21.8794||
0|9453|-69.596|-21.3765||
0|454|-80.1577|-25.4||
0|454|-82.1695|-25.9029||
0|465|-97.7607|-1.25882||
0|465|-97.7607|1.25588||
1|2523|-62.0518|39.4794||
1|2523|-81.6665|38.4735||
0|465|-88.7077|34.45||
0|465|-93.2342|30.9294||
0|454|-98.7665|-9.30588||
0|454|-98.7665|-14.3353||
1|498|-41.4313|-40.9912||
1|1019|6.8511|-38.4765||
1|1019|41.0511|-30.9324||
1|2523|36.5246|20.8706||
1|2523|27.9746|37.9706||
1|2531|10.8746|23.8882|2387|471
1|2531|0.815811|26.4029||
0|454|-28.8577|16.3441|7998|2505
1|2531|-25.3371|3.77059||
1|2531|-31.3724|2.76471||
0|471|-32.8812|-2.76765||
1|2531|-21.3136|-2.76765||
1|2531|-9.74596|-32.9441||
0|471|-13.2665|-26.9088||
1|467|-96.2518|-0.755882|1019,2531,498,2523|491,492,487,499
1|467|-97.2577|3.26765|9453,2390|2783,1152
0|465|-57.5254|39.9824||
0|465|-52.496|39.9824||
0|1152|-31.3724|18.3559||
0|1152|-25.3371|18.3559||
0|1152|-22.8224|17.8529||
0|2783|1.82169|2.26176||
0|2783|24.957|2.26176||
1|499|39.0393|-3.77353||
0|2783|40.5482|14.3324||
0|1152|40.5482|14.3324||
0|1152|83.8011|19.3618||
1|492|83.8011|-3.27059||
0|471|95.8717|-24.3941||
0|471|92.3511|-25.4||
0|1152|77.2629|-36.4647||
0|1152|53.6246|-38.4765||
0|454|30.9923|-4.27647||
1|491|53.6246|-4.77941||
0|454|34.0099|-1.76176||
1|487|79.2746|-16.3471||
1|487|79.7776|-28.9206||
1|491|23.4482|-37.4706||
1|491|0.815811|-32.4412||
0|454|-11.2548|-31.9382||
1|491|-3.20772|-29.9265||
1|2505|-6.22536|-17.8559||
0|2783|-6.22536|-23.3882||
0|2783|-7.23125|-21.3765||
1|491|-17.793|-8.80294||
1|491|-18.296|-9.30588||
1|487|-16.7871|-3.77353||
1|487|-24.8342|1.75882||
0|454|-40.4254|-8.80294||
1|487|-73.6195|1.25588||
0|454|-74.6254|0.752941||
1|487|-90.7195|-28.9206||
1|487|-83.6783|-36.4647||
1|492|-26.343|-41.4941||
1|492|-26.846|-41.4941||
1|2505|-41.4313|-30.9324|1438|2740
0|609|-68.0871|22.3794|465,454,471,2783,1152,499|609,455,461,2407,1438
1|487|-68.0871|22.3794||
1|487|-66.0754|21.8765||
0|609|-68.5901|22.3794||
0|609|-69.093|22.8824||
0|455|-77.1401|19.8647||
0|455|-93.7371|-22.8853||
1|491|-31.8754|-36.4647||
1|491|6.34816|-40.9912||
1|491|15.904|-37.4706||
1|492|67.204|-0.252941||
1|492|25.4599|-0.755882||
1|492|-0.190071|-0.755882||
1|492|-1.19595|0.752941||
0|455|-36.9048|-3.77353||
1|467|-94.743|-0.755882||
1|467|-96.7548|-0.755882||
0|455|-94.2401|-25.4||
1|491|-96.2518|-25.9029||
1|491|-96.7548|-25.4||
1|2505|-98.7665|-3.77353||
1|2505|-96.2518|-8.80294||
1|2505|-96.2518|-9.30588||
0|455|-91.2224|-5.78529||
1|487|-85.1871|-19.3647||
1|487|-84.6842|-19.8676||
1|487|-84.6842|-19.8676||
0|455|-84.1813|-6.79118||
0|455|-80.1577|-5.78529||
1|487|-30.8695|41.4912||
1|487|7.85699|4.77647||
1|491|-21.8165|-37.9735||
0|455|-34.3901|-34.9559||
1|491|-25.3371|-38.9794||
1|491|-31.3724|-38.9794||
1|491|-31.3724|-38.9794||
0|455|-38.9165|-33.4471||
1|487|-26.343|-29.9265||
1|487|-33.8871|-24.3941||
1|487|-45.9577|-11.8206||
1|487|-45.9577|-11.8206||
1|2740|-42.4371|27.9118||
0|2407|-69.596|6.78823||
1|2740|-59.0342|22.3794||
0|2407|-70.0989|6.78823||
1|2740|-59.0342|22.3794||
0|359|0.815811|1.75882|609,455,461,2505,491,492,487,2740|472,359,302,2395,500,2696,820,498,2523
1|500|0.815811|1.75882||
0|302|56.1393|38.9765||
0|302|20.9335|22.3794||
1|500|20.9335|22.3794||
0|302|19.9276|22.8824||
0|302|19.9276|23.8882||
0|472|19.4246|38.4735||
0|472|19.9276|37.4676||
1|820|10.3717|38.4735||
0|302|6.8511|25.9||
0|302|3.33051|40.4853||
0|472|12.8864|39.9824||
0|472|15.4011|38.9765||
1|2523|18.4187|39.4794||
1|1438|91.8482|5.78235||
1|1438|91.8482|6.28529||
1|498|93.8599|6.28529||
1|498|91.8482|7.29118||
0|359|89.3335|14.3324||
1|500|59.6599|-18.8618||
1|500|27.9746|-35.4588||
1|2696|-22.8224|-37.4706||
1|2696|-25.8401|-38.4765||
0|2395|-29.3607|-33.95||
1|2696|-76.1342|-29.4235||
1|2696|-75.6312|-29.9265||
0|2395|-74.1224|-32.9441||
0|2395|-72.1107|-37.9735||
0|2395|-56.0165|-36.4647||
0|302|-8.23713|-32.9441||
0|302|-4.71655|-34.9559||
0|302|-0.190071|-37.9735||
0|302|6.8511|-37.9735||
1|500|10.8746|-40.4882||
0|302|8.35992|-37.4706||
0|302|13.8923|-39.9853||
1|820|12.8864|-39.9853||
1|820|12.3835|-38.9794||
0|359|13.8923|-34.9559||
0|359|8.86287|-31.4353||
0|359|6.8511|-32.9441||
0|2407|-23.8283|13.8294||
0|2407|-35.396|40.9882|500|486
0|359|-4.2136|38.4735||
0|359|-13.2665|39.9824||
0|2395|-96.2518|-7.29412|472,359,302,2696,820,498,2523|9453,2387,2390,484,485,2740,805
0|2395|-95.7489|-0.252941||
0|2395|-94.2401|-2.76765||
0|2387|-61.5489|-36.9676||
0|2387|-51.993|-36.4647||
0|9453|-8.74007|19.3618||
0|9453|-0.693016|17.35||
0|9453|26.4658|26.4029||
1|805|33.507|15.8412||
0|9453|82.2923|23.3853|2407,2395|465,454
0|9453|90.8423|-31.9382||
0|454|30.9923|-39.9853||
1|467|-41.9342|-34.4529||
1|467|-39.9224|-35.9618||
1|491|-68.5901|-21.3765|9453,2387,2390,486,484,485,2740,805|1152,2783,471,499,491,2505,492,487
0|1152|-68.5901|-21.3765||
1|491|-69.596|-20.8735||
1|491|-69.596|-20.8735||
1|2505|-61.5489|-14.3353||
1|2505|-58.0283|-24.8971||
1|492|-30.3665|-37.9735||
1|492|-30.3665|-37.9735||
1|499|-28.8577|22.3794||
0|2783|-31.3724|36.4618||
1|499|-31.8754|35.4559||
1|492|-55.0107|-38.9794||
1|492|-55.0107|-38.9794||
0|2783|-68.5901|41.4912||
0|2783|-68.5901|41.4912||
0|2783|-68.0871|40.4853||
0|454|-81.1636|32.9412||
0|454|-83.1754|30.9294||
0|465|-93.2342|-8.80294||
0|465|-91.7254|-12.8265||
0|465|-76.6371|-20.3706||
1|2505|-29.8636|-3.27059||
0|2783|-7.73419|11.8176||
1|499|-11.2548|13.3265||
0|454|-18.296|14.8353||
0|454|-18.7989|14.8353||
0|2783|-2.70478|35.9588||
0|2783|-3.20772|36.4618||
0|454|-23.3254|13.8294||
0|454|-22.8224|11.3147||
1|487|-10.2489|16.3441||
1|487|-10.2489|16.3441||
1|487|-23.3254|0.25||
0|2783|-33.8871|3.26765||
1|491|-47.9695|36.9647||
0|2783|-48.9754|18.8588||
1|491|-78.6489|37.4676||
0|454|-74.1224|24.8941||
1|491|-67.5842|27.9118||
0|1152|-82.6724|13.8294||
0|1152|-81.1636|18.8588||
0|1152|-88.7077|18.3559||
0|1152|-97.7607|19.8647||
0|1152|-98.2636|20.3676||
0|454|-98.2636|-15.8441||
1|2505|-89.7136|-34.4529||
0|454|-89.7136|-34.4529||
1|492|-60.543|-41.4941||
1|492|-60.543|-41.4941||
0|471|-67.0813|-41.4941||
1|492|-97.2577|6.78823||
1|492|-96.2518|22.3794||
0|471|-61.046|-41.4941|499,491|805,1019
0|471|-68.5901|-34.4529||
0|465|-99.7724|15.8412||
0|465|-97.7607|17.8529||
0|465|-78.6489|29.4206|1152,2783,471,2505,492|1250,461,609,7998,484
0|1250|-14.7754|20.8706||
0|1250|-28.3548|18.8588||
0|454|-51.4901|-29.9265||
0|454|-59.5371|-32.9441|487|2531
0|465|-69.093|18.3559||
0|465|-66.5783|22.8824||
0|1250|-15.7812|34.45||
0|1250|0.815811|38.9765||
1|1019|10.8746|32.9412||
0|1250|8.35992|36.9647||
1|2531|85.8129|-28.9206|465,454|455,2411
1|2531|96.3746|-13.3294||
1|7998|70.7246|38.4735||
1|7998|60.6658|40.9882||
0|2411|59.6599|40.9882||
1|7998|59.6599|39.9824||
1|1019|7.35404|-5.28235||
1|1019|0.312866|-7.79706||
1|1019|-6.72831|-19.8676||
0|455|-17.2901|-37.9735||
1|467|-97.7607|-1.25882||
1|467|-91.7254|0.752941||
0|455|-86.193|-36.4647||
0|455|-81.6665|-37.9735||
0|1250|-61.046|-39.4824||
0|1250|-63.5607|-40.4882||
0|1250|-75.6312|-36.9676||
0|2411|-77.1401|1.75882||
0|2411|-65.5724|9.80588||
0|461|-16.7871|39.4794||
0|461|-0.190071|36.9647||
0|461|4.3364|37.9706||
1|805|19.4246|31.9353||
0|609|95.3687|-0.755882||
1|2531|98.3864|3.77059||
1|2531|98.8893|4.27353||
0|1250|94.8658|-28.4176||
0|1250|94.8658|-30.4294||
0|1250|78.7717|-36.9676||
0|1250|58.1511|-8.80294||
0|1250|43.5658|-6.79118||
0|455|33.507|-32.9441||
0|455|39.5423|-30.4294||
1|484|79.2746|-2.26471||
0|1250|78.7717|-16.85||
0|1250|78.7717|-15.3412||
1|7998|68.7129|38.9765||
0|2411|71.2276|39.9824||
1|7998|63.6835|38.9765||
0|455|-10.2489|23.8882||
0|455|0.815811|38.4735||
1|7998|37.5305|31.4324|1019,484,2531|2696,500,820,2523
0|455|21.4364|32.4382|7998|
1|1438|95.8717|1.75882||
1|1438|95.3687|2.26176||
1|805|95.3687|3.77059|1250,461,609,455,2411|302,359,2407,472,2395
1|805|96.3746|-9.80882||
1|805|53.1217|-5.28235||
1|820|-9.24301|33.4441||
0|2407|-18.7989|29.4206||
1|820|-8.74007|35.4559||
1|467|-94.743|0.752941||
1|467|-97.7607|-0.252941|805|498
0|2395|-94.2401|-2.26471||
0|2395|-92.7312|-18.8618||
0|472|-63.5607|-31.4353||
0|472|-58.0283|-35.9618||
1|500|-54.0048|-35.9618||
1|500|-49.4783|-35.9618||
0|2395|-67.0813|-35.9618||
0|2395|-66.0754|-37.4706||
0|472|-51.4901|-40.4882||
0|472|-49.4783|-39.4824||
0|302|-28.8577|-39.9853||
0|302|-26.343|-39.9853||
0|302|-18.296|-39.9853||
1|2523|2.82758|-1.25882||
1|2523|7.85699|-32.9441||
0|302|5.84522|-32.4412||
0|2395|-66.5783|-24.3941||
0|2395|-68.0871|-22.8853||
0|2407|-59.5371|38.9765||
0|2407|-58.0283|37.9706||
0|359|0.312866|38.9765||
0|359|0.815811|39.9824||
1|2523|5.34228|40.4853||
0|302|96.3746|10.8118|2395|465
1|820|95.8717|3.26765||
1|820|95.8717|-3.27059||
1|2696|37.0276|-38.9794||
1|2696|36.0217|-39.4824||
0|465|3.33051|-37.4706||
0|465|-9.74596|-37.9735||
0|2407|-20.3077|3.26765||
0|2407|-28.8577|36.4618||
0|465|-57.0224|-8.80294|472,500,820|2390,486,485
0|465|-55.0107|1.25588||
0|2390|15.904|36.9647||
1|2523|10.8746|33.4441|302,359,2696|2387,9453,2740
1|2523|10.8746|33.9471||
0|2387|2.32463|-7.79706||
0|2387|0.815811|-4.77941||
0|465|-21.8165|35.4559||
0|465|0.312866|40.4853||
1|486|9.86875|24.8941||
0|465|0.815811|39.9824||
1|498|67.204|-40.4882||
1|498|53.1217|-34.4529|2407|454
1|486|36.0217|-20.3706||
1|486|25.9629|-3.27059||
1|486|-0.693016|20.3676||
1|486|-25.3371|28.4147||
0|2390|-32.8812|26.9059||
0|2390|-78.6489|20.3676|2523,498|499,492
1|486|-79.6548|26.4029||
0|465|-75.6312|19.8647||
0|465|-75.6312|19.8647||
1|492|47.0864|-39.4824||
1|492|44.0688|-39.4824||
0|9453|23.9511|-12.8265|465,454|2395,2407
1|2740|33.507|-3.77353||
1|2740|31.4952|-1.25882||
1|486|18.9217|1.75882||
1|486|-0.190071|-5.28235||
1|486|-21.8165|0.25||
1|2740|-34.3901|31.4324||
0|2407|-38.9165|16.8471||
1|2740|-57.5254|23.3853||
0|2407|-59.5371|14.8353||
1|2740|-61.5489|17.35||
0|2407|-61.046|14.8353||
1|487|-68.5901|21.3735|2390,2387,9453,2395,2407,486,485,2740|2783,454,471,465,1152,487,491,2505
0|1152|-68.5901|21.3735||
1|487|-68.5901|22.3794||
1|487|-68.5901|22.3794||
1|499|-35.396|23.3853||
1|499|-29.8636|15.8412||
1|487|-97.2577|-0.252941||
1|487|-95.7489|-16.85||
1|487|-74.6254|7.29118||
0|465|-78.6489|-1.25882||
0|465|-78.6489|-1.25882||
0|465|-79.6548|-1.25882||
1|492|-53.5018|-33.95||
1|492|-54.0048|-37.4706||
1|491|-40.4254|-26.4059||
0|1152|-59.0342|-25.9029||
1|491|-41.4313|-29.4235||
1|499|-55.5136|39.9824||
1|499|-55.5136|39.4794||
1|499|-59.5371|37.4676||
1|492|-70.6018|11.3147||
0|454|-80.6607|3.26765||
0|454|-81.1636|1.75882||
1|491|-37.9107|1.75882||
0|471|-60.543|-5.28235||
1|491|-43.443|-5.78529||
0|454|-71.6077|-4.27647||
1|487|-83.6783|-32.4412||
1|487|-80.1577|-35.9618||
1|487|-70.0989|-39.9853||
0|454|-67.5842|-40.4882||
0|454|-67.0813|-38.9794||
0|454|-62.0518|-38.4765||
1|492|-27.3489|-41.4941||
1|492|-27.3489|-41.4941||
1|492|-27.3489|-41.4941||
1|487|-47.9695|-39.9853||
1|487|-47.9695|-39.9853||
1|2505|-74.1224|-33.95||
0|465|-76.1342|-4.27647||
1|2505|-82.6724|-20.8735||
0|454|-80.1577|-11.8206||
0|454|-80.1577|-11.8206||
1|487|-78.146|-37.9735||
1|487|-49.9813|-40.9912||
1|2505|-98.2636|-8.3||
1|2505|-93.7371|-24.8971||
1|2505|-98.7665|-15.3412||
0|471|-39.9224|-37.4706||
0|471|-31.3724|-36.9676||
1|492|-32.8812|-35.9618||
0|471|-27.8518|-36.9676||
1|492|-31.8754|-37.9735||
1|492|-31.8754|-35.9618||
1|2505|-50.9871|-36.4647||
0|465|-69.596|-2.76765||
1|2505|-68.5901|-1.76176||
0|609|-68.5901|-21.3765|2783,454,471,465,1152,499,492,487,491,2505|461,1250,455,2411,609,820,500,2696,2523,498
1|500|-68.5901|-21.3765||
0|455|-96.2518|-3.27059||
0|455|-95.246|-17.8559||
1|820|-38.4136|-40.9912||
1|820|-35.8989|-38.9794||
1|820|-37.4077|-31.4353||
1|2696|-65.5724|-28.9206||
1|2696|-53.5018|-13.8324||
0|455|-36.4018|-12.8265||
1|2696|-34.3901|-18.8618||
0|455|-37.4077|-12.8265||
0|1250|-38.9165|18.3559||
0|1250|-25.3371|27.4088||
1|820|-31.8754|29.4206||
1|820|-13.7695|24.3912||
1|820|-2.70478|6.28529||
1|7998|30.9923|-6.28823||7998
1|7998|25.9629|-16.3471||
1|7998|17.4129|-37.9735||
1|498|40.0452|-34.4529|7998|
1|498|42.057|-26.9088||
1|498|42.5599|-26.4059||
0|359|69.7188|-21.8794|461,1250,455,2411,609|472,359,302,2407,2395
1|500|69.7188|-21.8794||
0|359|70.2217|-20.3706||
1|500|69.7188|-21.3765||
0|359|70.7246|-24.8971||
0|2395|42.5599|-37.9735||
0|2395|45.0746|-38.4765||
0|472|36.5246|-29.9265||
0|472|41.0511|-28.4176||
0|302|92.3511|-19.3647||
0|302|85.8129|23.8882||
0|302|68.7129|37.9706||
0|302|92.3511|24.3912||
0|472|81.2864|32.9412||
0|472|48.0923|-3.27059||
0|2395|29.9864|1.25588||
1|2696|51.1099|1.75882||
0|2395|41.554|0.752941||
0|472|83.2982|-25.9029||
1|2523|85.8129|-16.85||
0|472|84.304|-25.9029||
1|2523|85.8129|-15.8441||
0|359|72.7364|38.4735||
1|820|64.1864|38.9765||
1|820|50.104|40.9882||
1|2696|17.4129|-35.4588||
1|2696|10.8746|-36.4647||
0|2395|5.84522|-38.4765||
0|2395|-73.1165|-39.4824|820,500,2696,2523,498|486,2740,485,484,805
0|2395|-67.5842|-26.4059|472,359,302|1250,609,461
0|461|-11.7577|-39.4824||
1|484|-13.7695|-34.9559||
0|461|-13.2665|-39.9853||
0|461|-33.3842|-36.4647||
1|485|-39.4195|-30.4294||
1|485|-39.9224|-30.4294||
0|461|-33.8871|-39.4824||
1|486|-19.8048|-22.3824|2407,2395|465,454
0|461|-19.8048|-22.3824||
1|486|-18.7989|-22.3824||
1|486|-19.3018|-22.8853||
1|484|-2.20184|-38.4765||
1|484|-2.70478|-32.9441||
1|805|-0.693016|7.29118||
1|805|-7.73419|15.8412||
0|1250|-11.7577|12.8235||
1|467|-94.2401|-2.26471||
1|467|-93.2342|0.25||
0|465|-70.6018|37.9706||
0|465|-66.0754|36.9647||
0|461|-46.9636|27.9118||
0|461|-24.3313|41.4912||
0|461|-22.3195|39.9824||
1|805|14.3952|39.9824||
1|805|14.8982|40.4853||
1|805|13.3893|40.4853||
1|485|15.4011|39.9824||
1|485|15.904|32.4382||
1|2740|8.86287|21.8765||
1|2740|0.815811|24.8941||
0|465|-3.20772|22.3794||
0|609|-11.7577|-4.27647||
0|609|-19.3018|-13.8324||
0|454|-41.4313|-21.8794||
0|454|-44.9518|-27.9147||
0|454|-25.3371|-37.9735||
1|485|-0.190071|-39.9853||
0|454|-3.71066|-39.9853||
0|454|13.3893|-38.9794||
0|454|15.4011|-38.9794||
1|484|33.507|-33.95||
1|805|97.8835|-1.76176||
1|805|96.3746|-4.27647||
1|484|89.3335|-31.9382||
1|484|90.3393|-30.9324||
1|484|25.9629|-23.3882||
1|484|-0.190071|2.76471||
1|484|-17.793|9.30294||
1|484|-57.0224|23.8882||
0|461|-59.5371|24.8941||
0|461|-59.5371|27.9118||
0|609|-54.5077|40.4853||
0|609|-54.5077|39.4794||
1|805|33.507|41.4912|485|7998
0|461|34.0099|39.9824||
0|461|56.6423|33.4441||
1|805|74.2452|12.3206|454|2411
0|461|83.2982|9.80588||
0|1250|74.7482|9.80588||
1|2740|73.7423|7.29118||
0|1250|77.7658|37.4676||
1|2740|71.2276|38.9765||
0|1250|76.257|38.4735||
1|2740|68.2099|39.4794||
0|1250|71.7305|40.4853||
1|2740|68.2099|39.9824||
1|805|81.7893|37.9706||
1|805|81.7893|36.4618||
0|2387|17.4129|-37.4706|1250,609,461,465|9453,2390,455,2387
0|2387|15.4011|-34.9559||
0|2411|-33.3842|21.3735||
0|2411|-50.9871|35.4559|486,484|2531,2523
0|2387|-1.19595|17.8529||
0|2387|-0.693016|20.3676||
1|805|34.5129|24.8941||
0|2387|24.957|9.80588||
1|2531|44.5717|-6.28823||
0|2387|42.057|-16.3471||
0|1152|69.2158|-21.3765|2411,9453,2390,455,2387,2740,805,7998,2531,2523|471,2783,1152,454,465,487,499,491,2505,492
1|491|69.2158|-21.3765||
1|487|57.6482|-21.3765||
0|454|37.0276|-38.4765||
0|454|38.0335|-37.4706||
1|492|64.1864|-25.4||
1|492|59.6599|-22.3824||
1|492|56.1393|-22.8853||
1|487|39.5423|-39.4824||
1|487|25.9629|-38.4765||
1|487|23.9511|-36.4647||
1|2505|15.904|4.77647||
1|2505|-0.190071|1.25588||
1|2505|-4.71655|-0.755882||
0|454|-15.7812|-21.3765||
1|492|-86.193|-36.4647||
1|492|-86.193|-36.4647||
0|454|-93.2342|-29.9265||
0|454|-93.2342|-29.9265||
0|454|-94.743|-25.9029||
0|454|-71.1048|3.77059||
1|487|-68.5901|2.76471||
0|454|-70.6018|3.26765||
0|471|-33.3842|39.4794||
0|471|-32.8812|40.4853||
0|1152|-29.3607|39.4794||
0|1152|-26.343|37.4676||
0|1152|-0.190071|34.9529||
0|1152|25.9629|37.4676||
1|491|34.5129|27.4088||
0|1152|52.1158|24.3912||
0|1152|52.1158|24.3912||
0|465|49.6011|17.8529||
1|491|67.707|9.80588||
0|465|49.6011|17.8529||
0|465|49.6011|17.8529||
1|487|35.0158|-20.8735||
1|487|35.0158|-20.8735||
1|499|27.9746|-20.3706||
1|499|26.4658|-21.8794||
1|499|8.35992|-13.8324||
1|491|-10.2489|1.25588||
1|491|-24.8342|-2.76765||
1|491|-27.8518|-6.79118||
0|454|-34.893|-4.27647||
1|491|-96.7548|-1.76176||
1|491|-76.1342|21.3735||
1|487|-68.5901|27.4088||
1|487|-45.4548|38.9765||
1|487|-68.5901|36.9647||
1|491|-93.2342|22.8824||
1|491|-83.6783|30.9294||
1|491|-58.0283|39.9824||
0|465|-97.7607|4.27353||
0|465|-97.7607|4.27353||
0|465|-74.1224|37.4676||
0|454|-97.2577|-10.3118||
0|454|-97.7607|-11.3176||
0|1152|-27.8518|-39.9853||
0|1152|-28.8577|-39.9853||
0|465|-51.993|19.8647|487,499,491,2505,492|2531,2523,1019,7998,498
0|465|-60.543|36.4618|471,2783,1152|302,359,472
